component,componentName,eventType,eventApiId,eventApiName,apiVersion,specVersion,eventName
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,processFlowStateAttributeValueChangeEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,processFlowStateChangeEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,processFlowStateDeleteEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,taskFlowAttributeValueChangeEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,taskFlowCreateEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,taskFlowDeleteEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,taskFlowInformationRequiredEvent
TMFC050,ProductRecommendationManagement,publishedEvents,TMF701,processFlowManagement,v4.0.0,4.0.0,taskFlowStateChangeEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,categoryCreateEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,categoryDeleteEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productOfferingAttributeValueChangeEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productOfferingCreateEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productOfferingDeleteEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productOfferingPriceAttributeValueChangeEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productOfferingPriceCreateEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productOfferingPriceDeleteEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productOfferingPriceStateChangeEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productOfferingStateChangeEvent
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productSpecificationCreate
TMFC050,ProductRecommendationManagement,subscribedEvents,TMF620,ProductCatalogManagement,v4.0.0,4.0.0,productSpecificationDeleteEvent
TMFC054,ProductTestManagement,publishedEvents,unknown,productTestManagement,unknown,unknown,ProductTestAttributeValueChangeEvent
TMFC054,ProductTestManagement,publishedEvents,unknown,productTestManagement,unknown,unknown,ProductTestCreateEvent
TMFC054,ProductTestManagement,publishedEvents,unknown,productTestManagement,unknown,unknown,ProductTestSpecificationAttributeValueChangeEvent
TMFC054,ProductTestManagement,publishedEvents,unknown,productTestManagement,unknown,unknown,ProductTestSpecificationCreateEvent
TMFC054,ProductTestManagement,publishedEvents,unknown,productTestManagement,unknown,unknown,ProductTestSpecificationDeleteEvent
TMFC054,ProductTestManagement,publishedEvents,unknown,productTestManagement,unknown,unknown,ProductTestSpecificationStateChangeEvent
TMFC054,ProductTestManagement,publishedEvents,unknown,productTestManagement,unknown,unknown,ProductTestStateChangeEvent
TMFC054,ProductTestManagement,subscribedEvents,TMF620,productCatalogManagement,v4.0.0,4.1.0,productSpecificationCreateEvent
TMFC054,ProductTestManagement,subscribedEvents,TMF620,productCatalogManagement,v4.0.0,4.1.0,productSpecificationDeleteEvent
TMFC054,ProductTestManagement,subscribedEvents,TMF632,Party,v4.0.0,4.0.0,individualDeleteEvent
TMFC054,ProductTestManagement,subscribedEvents,TMF632,Party,v4.0.0,4.0.0,organizationDeleteEvent
TMFC054,ProductTestManagement,subscribedEvents,TMF653,serviceTestManagement,v4.0.0,4.1.0,serviceTestSpecificationAttributeValueChangeEvent
TMFC054,ProductTestManagement,subscribedEvents,TMF653,serviceTestManagement,v4.0.0,4.1.0,serviceTestSpecificationCreateEvent
TMFC054,ProductTestManagement,subscribedEvents,TMF653,serviceTestManagement,v4.0.0,4.1.0,serviceTestSpecificationDeleteEvent
TMFC055,ServiceTestManagement,publishedEvents,TMF653,ServiceTestManagement,v4.0.0,4.2.0,serviceTestAttributeValueChangeEvent
TMFC055,ServiceTestManagement,publishedEvents,TMF653,ServiceTestManagement,v4.0.0,4.2.0,serviceTestCreateEvent
TMFC055,ServiceTestManagement,publishedEvents,TMF653,ServiceTestManagement,v4.0.0,4.2.0,serviceTestDeleteEvent
TMFC055,ServiceTestManagement,publishedEvents,TMF653,ServiceTestManagement,v4.0.0,4.2.0,serviceTestSpecificationAttributeValueChangeEvent
TMFC055,ServiceTestManagement,publishedEvents,TMF653,ServiceTestManagement,v4.0.0,4.2.0,serviceTestSpecificationCreateEvent
TMFC055,ServiceTestManagement,publishedEvents,TMF653,ServiceTestManagement,v4.0.0,4.2.0,serviceTestSpecificationDeleteEvent
TMFC055,ServiceTestManagement,publishedEvents,TMF653,ServiceTestManagement,v4.0.0,4.2.0,serviceTestStateChangeEvent
TMFC055,ServiceTestManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,individualDeleteEvent
TMFC055,ServiceTestManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,organizationDeleteEvent
TMFC055,ServiceTestManagement,subscribedEvents,TMF633,ServiceTestManagement,v4.0.0,4.0.0,serviceSpecificationCreateEvent
TMFC055,ServiceTestManagement,subscribedEvents,TMF633,ServiceTestManagement,v4.0.0,4.0.0,serviceSpecificationDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF697,TMF697_WorkOrderManagement,v4.0.0,4.0.0,cancelWorkOrderCreateEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF697,TMF697_WorkOrderManagement,v4.0.0,4.0.0,cancelWorkOrderDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF697,TMF697_WorkOrderManagement,v4.0.0,4.0.0,cancelWorkOrderStateChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF697,TMF697_WorkOrderManagement,v4.0.0,4.0.0,workOrderAttributeValueChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF697,TMF697_WorkOrderManagement,v4.0.0,4.0.0,workOrderCreateEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF697,TMF697_WorkOrderManagement,v4.0.0,4.0.0,workOrderDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF697,TMF697_WorkOrderManagement,v4.0.0,4.0.0,workOrderInformationRequiredEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF697,TMF697_WorkOrderManagement,v4.0.0,4.0.0,workOrderStateChange
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowCreateEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateAttributeValueChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowAttributeValueChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowCreateEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowInformationRequiredEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowStateChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF713,TMF713 Work Management API,v4.0.0,4.0.0,workAttributeValueChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF713,TMF713 Work Management API,v4.0.0,4.0.0,workCreateEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF713,TMF713 Work Management API,v4.0.0,4.0.0,workDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF713,TMF713 Work Management API,v4.0.0,4.0.0,workSpecificationAttributeValueChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF713,TMF713 Work Management API,v4.0.0,4.0.0,workSpecificationDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF713,TMF713 Work Management API,v4.0.0,4.0.0,workSpecificationStateChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF713,TMF713 Work Management API,v4.0.0,4.0.0,workSpecificationsearchTimeSlotCreateEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF713,TMF713 Work Management API,v4.0.0,4.0.0,workStateChange
TMFC061,WorkOrderManagement,publishedEvents,TMF714,workQualificationManagement,v4.0.0,4.0.0,checkWorkQualificationAttributeValueChangeEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF714,workQualificationManagement,v4.0.0,4.0.0,checkWorkQualificationCreateEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF714,workQualificationManagement,v4.0.0,4.0.0,checkWorkQualificationInformationRequiredEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF714,workQualificationManagement,v4.0.0,4.0.0,checkWorkQualificationStateChange
TMFC061,WorkOrderManagement,publishedEvents,TMF714,workQualificationManagement,v4.0.0,4.0.0,checkWorkQualificationtDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF714,workQualificationManagement,v4.0.0,4.0.0,queryWorkQualificationDeleteEvent
TMFC061,WorkOrderManagement,publishedEvents,TMF714,workQualificationManagement,v4.0.0,4.0.0,queryWorkQualificationStateChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,IndividualAttributeValueChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,IndividualCreateEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,IndividualDeleteEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,IndividualStateChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,OrganizationAttributeValueChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,OrganizationCreateEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,OrganizationDeleteEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyManagement,v4.0.0,4.0.0,OrganizationStateChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyRoleManagement,v4.0.0,4.0.0,partyRoleAttributeValueChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyRoleManagement,v4.0.0,4.0.0,partyRoleCreateEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyRoleManagement,v4.0.0,4.0.0,partyRoleDeleteEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF632,PartyRoleManagement,v4.0.0,4.0.0,partyRoleStateChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,appointmentAttributeValueChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,appointmentCreateEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,appointmentDeleteEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,appointmentStateChange
TMFC061,WorkOrderManagement,subscribedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,searchTimeSlotAttributeValueChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,searchTimeSlotCreateEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,searchTimeSlotDeleteEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF646,appointmentManagement,v4.0.0,4.0.0,searchTimeSlotStateChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowCreateEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateAttributeValueChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,processFlowStateDeleteEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowAttributeValueChangeEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowCreateEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowDeleteEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowInformationRequiredEvent
TMFC061,WorkOrderManagement,subscribedEvents,TMF701,ProcessFlowManagement,v4.0.0,4.0.0,taskFlowStateChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,HealAttributeValueChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,HealChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,HealCreateEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,HealDeleteEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,MigrateAttributeValueChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,MigrateChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,MigrateCreateEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,MigrateDeleteEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,ResourceFunctionAttributeValueChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,ResourceFunctionChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,ResourceFunctionCreateEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,ResourceFunctionDeleteEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,ScaleAttributeValueChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,ScaleChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,ScaleCreateEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF664,ResourceFunctionActivationManagement,v4.0.0,4.0.0,ScaleDeleteEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF702,ResourceActivationManagement,v4.0.0,4.0.0,ResourceAttributeValueChangeEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF702,ResourceActivationManagement,v4.0.0,4.0.0,ResourceCreateEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF702,ResourceActivationManagement,v4.0.0,4.0.0,ResourceDeleteEvent
TMFC062,ResourceConfigurationandActivation,publishedEvents,TMF702,ResourceActivationManagement,v4.0.0,4.0.0,ResourceStateChangeEvent
TMFC062,ResourceConfigurationandActivation,subscribedEvents,TMF634,ResourceCatalogManagement,v4.0.0,4.1.0,ResourceSpecificationChangeEvent
TMFC062,ResourceConfigurationandActivation,subscribedEvents,TMF634,ResourceCatalogManagement,v4.0.0,4.1.0,ResourceSpecificationCreateEvent
TMFC062,ResourceConfigurationandActivation,subscribedEvents,TMF634,ResourceCatalogManagement,v4.0.0,4.1.0,ResourceSpecificationDeleteEvent
